Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
20.08.2014,58.878,58.45,59.01,58.32,3300000.0,0.73
19.08.2014,58.449,57.561,58.475,57.371,3480000.0,1.54
18.08.2014,57.561,56.968,57.665,56.968,3270000.0,1.05
15.08.2014,56.964,55.783,56.965,55.783,3440000.0,2.12
14.08.2014,55.78,55.558,55.947,55.437,3050000.0,0.36
13.08.2014,55.581,56.454,56.736,55.239,4810000.0,-1.53
12.08.2014,56.442,56.613,56.811,56.312,2150000.0,-0.3
11.08.2014,56.613,55.578,56.657,55.578,2670000.0,1.87
08.08.2014,55.573,56.187,56.187,55.319,3020000.0,-1.09
07.08.2014,56.188,56.487,56.923,55.985,3050000.0,-0.53
06.08.2014,56.487,56.202,56.797,55.696,4010000.0,0.51
05.08.2014,56.202,56.621,56.937,56.064,3750000.0,-0.73
04.08.2014,56.616,55.906,56.62,55.586,2200000.0,1.28
01.08.2014,55.903,55.827,56.059,55.267,3230000.0,0.13
31.07.2014,55.829,56.878,56.878,55.502,3490000.0,-1.84
30.07.2014,56.878,57.119,57.439,56.706,2450000.0,-0.42
29.07.2014,57.119,57.697,58.013,57.083,2700000.0,-1.0
28.07.2014,57.696,57.823,58.04,57.415,2370000.0,-0.22
25.07.2014,57.821,57.978,58.069,57.648,2420000.0,-0.27
24.07.2014,57.978,57.42,58.122,57.357,3040000.0,0.97
23.07.2014,57.42,57.983,57.983,57.142,2740000.0,-0.97
22.07.2014,57.983,57.636,58.138,57.5,3010000.0,0.61
21.07.2014,57.634,57.014,57.756,56.864,3030000.0,1.09
18.07.2014,57.013,55.639,57.484,55.639,5300000.0,2.47
17.07.2014,55.638,55.712,56.19,55.237,3980000.0,-0.14
16.07.2014,55.717,55.973,56.332,55.573,4090000.0,-0.46
15.07.2014,55.974,55.742,56.107,55.629,3220000.0,0.41
14.07.2014,55.744,54.786,55.896,54.786,4170000.0,1.75
11.07.2014,54.786,54.593,54.952,54.32,3380000.0,0.35
10.07.2014,54.593,53.643,54.6,53.643,4720000.0,1.79
08.07.2014,53.635,53.814,53.905,53.459,1850000.0,-0.31
07.07.2014,53.802,54.042,54.042,53.376,2190000.0,-0.47
04.07.2014,54.056,53.893,54.087,53.704,753840.0,0.34
03.07.2014,53.875,53.029,53.877,52.76,3300000.0,1.6
02.07.2014,53.029,53.171,53.245,52.735,3160000.0,-0.27
01.07.2014,53.171,53.17,53.698,52.887,2690000.0,0.01
30.06.2014,53.168,53.158,53.311,52.709,2450000.0,0.02
27.06.2014,53.157,53.507,53.614,52.919,2370000.0,-0.65
26.06.2014,53.507,53.427,53.79,53.331,2240000.0,0.15
25.06.2014,53.426,54.281,54.393,53.363,2950000.0,-1.58
24.06.2014,54.281,54.194,55.002,54.094,3120000.0,0.13
23.06.2014,54.21,54.637,54.724,54.097,1400000.0,-0.78
20.06.2014,54.638,55.192,55.192,54.54,2350000.0,-1.02
18.06.2014,55.203,54.301,55.203,54.046,3270000.0,1.66
17.06.2014,54.3,54.63,54.638,54.15,1590000.0,-0.6
16.06.2014,54.63,54.807,54.855,54.475,2640000.0,-0.32
13.06.2014,54.807,55.102,55.104,54.649,2660000.0,-0.54
11.06.2014,55.102,54.676,55.284,54.676,3800000.0,0.91
10.06.2014,54.604,54.273,54.604,53.96,3730000.0,0.61
09.06.2014,54.273,53.129,54.462,53.091,3660000.0,2.15
06.06.2014,53.129,51.562,53.175,51.562,4300000.0,3.05
05.06.2014,51.559,51.833,52.245,51.47,2890000.0,-0.53
04.06.2014,51.833,52.032,52.032,51.609,2570000.0,-0.38
03.06.2014,52.032,51.606,52.032,51.377,2860000.0,0.83
02.06.2014,51.606,51.239,51.879,51.239,2600000.0,0.72
30.05.2014,51.239,52.233,52.233,51.239,4530000.0,-1.91
29.05.2014,52.239,52.649,52.889,52.031,2390000.0,-0.76
28.05.2014,52.64,52.174,52.858,52.009,2840000.0,0.89
27.05.2014,52.174,52.932,53.309,52.079,2890000.0,-1.43
26.05.2014,52.933,52.65,53.044,52.65,1190000.0,0.58
23.05.2014,52.626,52.807,52.936,52.403,2460000.0,-0.34
22.05.2014,52.806,52.206,52.851,52.133,2940000.0,1.16
21.05.2014,52.203,52.366,52.875,52.203,3250000.0,-0.31
20.05.2014,52.366,53.353,53.843,52.313,3950000.0,-1.85
19.05.2014,53.353,53.976,53.991,53.267,3090000.0,-1.15
16.05.2014,53.976,53.856,54.382,53.709,3540000.0,0.22
15.05.2014,53.856,54.404,54.404,53.565,3440000.0,-1.02
14.05.2014,54.413,53.913,54.459,53.867,2880000.0,0.94
13.05.2014,53.907,54.056,54.243,53.731,2960000.0,-0.27
12.05.2014,54.053,53.103,54.053,53.103,2740000.0,1.79
09.05.2014,53.1,53.422,53.639,53.057,3180000.0,-0.6
08.05.2014,53.422,54.053,54.249,53.222,3340000.0,-1.17
07.05.2014,54.053,53.786,54.226,53.499,4570000.0,0.51
06.05.2014,53.78,53.446,53.986,53.094,4970000.0,0.62
05.05.2014,53.446,52.989,53.506,52.931,4440000.0,0.88
02.05.2014,52.98,51.63,53.06,51.628,8109999.999999999,2.62
30.04.2014,51.627,51.838,51.838,51.251,4620000.0,-0.41
29.04.2014,51.839,51.386,52.416,51.386,4330000.0,0.89
28.04.2014,51.384,51.397,51.471,50.777,2710000.0,-0.03
25.04.2014,51.399,51.817,51.817,51.019,2950000.0,-0.81
24.04.2014,51.817,51.57,51.963,51.238,3190000.0,0.48
23.04.2014,51.57,51.975,51.975,51.4,2840000.0,-0.78
22.04.2014,51.977,52.112,52.46,51.682,3490000.0,-0.26
17.04.2014,52.112,51.201,52.338,50.887,3020000.0,1.78
16.04.2014,51.201,50.469,51.288,50.469,3430000.0,1.48
15.04.2014,50.454,51.593,51.593,49.89,3860000.0,-2.22
14.04.2014,51.597,51.867,52.11,51.361,2690000.0,-0.52
11.04.2014,51.867,51.127,51.871,50.518,3400000.0,1.45
10.04.2014,51.127,51.185,51.522,50.732,3590000.0,-0.11
09.04.2014,51.185,51.629,51.629,50.653,4200000.0,-0.86
08.04.2014,51.629,52.173,53.394,51.377,5500000.0,-1.01
07.04.2014,52.155,51.115,52.229,51.115,3670000.0,2.1
04.04.2014,51.082,51.428,52.288,51.034,3700000.0,-0.63
03.04.2014,51.408,51.712,51.991,51.059,3500000.0,-0.57
02.04.2014,51.701,50.273,51.794,50.201,4790000.0,2.85
01.04.2014,50.27,50.412,50.627,49.774,3500000.0,-0.29
31.03.2014,50.415,49.77,50.418,49.77,3650000.0,1.3
28.03.2014,49.768,49.653,50.181,49.606,4230000.0,0.24
27.03.2014,49.647,47.965,49.647,47.962,5930000.0,3.5
26.03.2014,47.966,48.182,48.725,47.963,3440000.0,-0.44
25.03.2014,48.18,47.993,48.441,47.95,2950000.0,0.39
24.03.2014,47.993,47.382,48.142,47.382,3010000.0,1.29
21.03.2014,47.381,47.272,47.832,46.721,4190000.0000000005,0.22
20.03.2014,47.278,46.565,47.484,46.151,4360000.0,1.53
19.03.2014,46.567,46.153,46.803,45.91,3340000.0,0.9
18.03.2014,46.151,45.115,46.217,45.075,3590000.0,2.29
17.03.2014,45.118,44.979,45.499,44.969,2930000.0,0.34
14.03.2014,44.966,45.444,45.562,44.905,3480000.0,-1.05
13.03.2014,45.444,45.864,46.176,45.25,3120000.0,-0.91
12.03.2014,45.862,45.687,45.916,45.508,3020000.0,0.36
11.03.2014,45.698,45.533,46.05,45.401,3280000.0,0.36
10.03.2014,45.533,46.242,46.242,45.203,3670000.0,-1.54
07.03.2014,46.244,47.093,47.218,46.086,3980000.0,-1.8
06.03.2014,47.093,46.592,47.4,46.502,3160000.0,1.08
05.03.2014,46.589,47.092,47.154,46.473,2290000.0,-1.07
28.02.2014,47.094,47.613,47.813,47.043,4090000.0,-1.08
27.02.2014,47.607,46.622,47.781,46.622,3050000.0,2.16
26.02.2014,46.599,46.718,47.01,46.403,3230000.0,-0.25
25.02.2014,46.716,47.388,47.388,46.614,2920000.0,-1.43
24.02.2014,47.394,47.376,47.539,46.991,2990000.0,0.03
21.02.2014,47.38,47.29,47.816,47.075,2610000.0,0.19
20.02.2014,47.289,47.127,47.6,46.634,3000000.0,0.29
19.02.2014,47.151,46.597,47.155,46.134,4000000.0,1.18
18.02.2014,46.6,47.575,47.712,46.6,3860000.0,-2.05
17.02.2014,47.576,48.2,48.298,47.54,1880000.0,-1.3
14.02.2014,48.201,47.816,48.314,47.756,3190000.0,0.81
13.02.2014,47.813,48.211,48.211,47.129,3170000.0,-0.84
12.02.2014,48.217,48.467,48.669,48.044,2770000.0,-0.51
11.02.2014,48.463,47.715,48.604,47.589,3380000.0,1.58
10.02.2014,47.711,48.07,48.136,47.465,2630000.0,-0.76
07.02.2014,48.074,47.739,48.253,47.557,3200000.0,0.7
06.02.2014,47.738,46.988,48.034,46.632,3630000.0,2.39
05.02.2014,46.624,46.964,47.148,46.224,3360000.0,-0.72
04.02.2014,46.964,46.148,47.132,46.146,3470000.0,1.77
03.02.2014,46.148,47.623,47.623,46.109,3620000.0,-3.13
31.01.2014,47.639,47.234,47.652,46.814,3720000.0,0.84
30.01.2014,47.244,47.554,48.034,47.115,3110000.0,-0.66
29.01.2014,47.557,47.839,47.884,47.154,3320000.0,-0.59
28.01.2014,47.841,47.75,48.488,47.75,2690000.0,0.29
27.01.2014,47.701,47.782,48.147,47.493,2940000.0,-0.18
24.01.2014,47.787,48.325,48.327,47.494,3540000.0,-1.11
23.01.2014,48.321,49.294,49.598,48.321,3880000.0,-1.99
22.01.2014,49.3,48.543,49.487,48.543,3870000.0,1.56
21.01.2014,48.542,48.728,49.124,48.44,3100000.0,-0.34
20.01.2014,48.708,49.181,49.292,48.673,1410000.0,-0.96
17.01.2014,49.182,49.696,49.868,49.174,2620000.0,-1.03
16.01.2014,49.696,50.106,50.577,49.628,2940000.0,-0.82
15.01.2014,50.105,49.715,50.23,49.715,2840000.0,0.81
14.01.2014,49.703,49.421,49.834,49.263,2890000.0,0.56
13.01.2014,49.427,49.708,50.003,49.309,2800000.0,-0.54
10.01.2014,49.696,49.322,50.145,49.267,3510000.0,0.76
09.01.2014,49.322,50.576,50.576,49.259,3700000.0,-2.48
08.01.2014,50.577,50.431,50.793,50.424,2920000.0,0.29
07.01.2014,50.43,50.982,51.478,50.429,3340000.0,-1.07
06.01.2014,50.974,50.98,51.002,50.451,3730000.0,-0.01
03.01.2014,50.981,50.348,50.981,50.269,7360000.0,1.27
02.01.2014,50.341,51.522,51.656,50.246,3480000.0,-2.26
